Type,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Treated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,Untreated,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,No_Ag,,
2565.57,1877.36,1917.29,1896.43,1920.93,1958,1523.57,1826.71,1738.79,1817.86,1159.29,1100.79,1880.14,923,865.786,875.643,1257.29,1297.5,1337.36,217.786,207.429,209.429,295.143,282.5,286.071,203.643,210.857,222.929,,
2566.94,1896.14,1924.79,1908.86,1928.43,1947.5,1523.93,1839.43,1744.36,1832.07,1135.29,1114.93,1887.79,924.857,865.714,877.643,1269,1320.14,1334.71,211.571,210.786,210.357,296.214,287.071,286.714,204.286,217.643,226.643,,
2568.31,1884.64,1925,1910.29,1909.29,1944.14,1523.86,1838.14,1746.79,1819.86,1165.71,1108.64,1888.57,927,865.429,870.714,1263.36,1314.21,1339.43,211,206.786,211.857,302.286,287.357,284.5,202.286,212.643,225.071,,
2569.68,1903.14,1913.79,1889.29,1941.21,1957.71,1536,1824.36,1743,1825,1148.43,1098.93,1880.64,917.071,864,869.929,1265.64,1314.21,1343.79,213.071,208.071,211.071,294.929,286.929,284.857,202.286,209.786,225.857,,
2571.05,1907.07,1905.36,1897.5,1930.5,1955.79,1530.07,1822.36,1747.64,1828.29,1152.29,1107.43,1874.29,920,869.143,870.5,1274.21,1329.79,1331.5,216.857,210.286,212.571,297.143,285.857,285.286,205.786,211.929,218.071,,
2572.43,1885.36,1909.86,1896.79,1920.71,1941.71,1525.14,1824.07,1751.21,1825.21,1154,1105.86,1886.86,916.929,872.214,856,1270.43,1322.93,1336.86,209.643,205.357,211.643,298.071,289.143,287.571,202.357,213.143,225,,
2573.8,1892.93,1914.64,1895.86,1929.71,1942.93,1516,1831.93,1745.29,1818.64,1152.5,1105.93,1888.57,928,873.714,877.357,1274.79,1332.29,1335.57,208.286,205.429,212.571,293.5,287.5,288,203.071,209.786,222.5,,
2575.17,1884.43,1905.43,1907.29,1931.93,1961.5,1529.21,1827,1748.86,1825.29,1151.14,1110.29,1893.21,918.571,877.643,876.571,1273.14,1323.93,1349.86,217.571,209.643,213.357,301.429,293.429,284.786,205.429,212.857,227.429,,
2576.54,1900.71,1911.79,1895.29,1938.79,1960.29,1521.79,1827.64,1750.71,1829.43,1162.79,1114.36,1886.57,933.929,870.857,863.214,1274.5,1324,1341.64,219.786,212.857,217.571,301.929,287.857,282.714,201.929,216.357,225.714,,
2577.91,1889.21,1909.5,1898.86,1929.93,1952.57,1534.5,1824.64,1749.29,1821.36,1155.57,1111.36,1881,924.643,873.286,880.214,1274.57,1324.21,1343.21,217.143,208.5,212.429,299.071,288.071,289,201.286,212.071,224.786,,
2579.28,1896.57,1930.21,1901.43,1930.07,1964.79,1533.57,1830.43,1754.64,1830.5,1158,1114.93,1879.93,922.357,869.214,877.857,1272.64,1317.29,1347.93,214.929,209.571,213.929,300.786,290.571,288.857,203.714,215.071,219.5,,
2580.65,1890.36,1915.79,1923.14,1944.14,1953.64,1542.36,1838.07,1750.21,1829.64,1160.29,1104.5,1895.93,926.071,878.857,868.214,1275.71,1325.86,1354.36,214.643,212.786,212.071,295.643,283.786,287.929,206.643,211,224.429,,
2582.02,1900.86,1905.21,1902.07,1939.5,1956.14,1538.14,1823.93,1757.57,1833.57,1145.43,1108.64,1875.71,932.143,871.571,868.286,1279.29,1320.57,1344.43,215.214,212.643,208,300.286,288.429,279.643,209.286,210.286,226.643,,
2583.39,1898.29,1916.5,1918.79,1938.86,1955.43,1540.29,1836.36,1769.64,1829.43,1168.14,1116.14,1898.93,919,876.214,878.786,1276.5,1321.64,1346.86,215.929,212.571,214.071,294.071,287.929,283.071,200.786,210.214,224,,
2584.76,1901.93,1923.21,1915.5,1926.86,1952.21,1550.21,1845,1760.71,1844.93,1154.93,1116.21,1899,931.571,874.643,871.214,1276.21,1323.57,1344.43,213.429,212.857,216.143,302,289.143,285.071,210.071,213.286,225.143,,
2586.12,1904.64,1924.21,1914.14,1937.43,1973.5,1546.29,1852.5,1774.14,1839,1169.5,1113.43,1901,935.571,876.571,879.857,1271.14,1316.71,1355.93,216.071,211.214,214.143,304.143,291.286,285.786,200.5,208.643,225.429,,
2587.49,1901.64,1930.79,1900.36,1960.07,1950.57,1546.43,1839.64,1753.57,1841.29,1165.29,1117.43,1887.71,929.5,880.643,872.143,1286.5,1329.86,1357.79,216.143,210.357,213.357,308.071,290.429,282.214,202.429,215.643,226.929,,
2588.86,1907.86,1921.21,1914.64,1931.07,1981.57,1555.86,1843.14,1769.14,1825.36,1158.43,1119.86,1903.57,932.071,873.429,880.5,1290.36,1327.07,1347.93,215.857,211,218.286,301.286,286.429,290.357,205.143,211.357,220.143,,
2590.23,1889.86,1917.93,1903,1946.86,1964.29,1536.43,1831.79,1760.57,1840.57,1165.29,1114.36,1901.21,938.357,870.357,877.786,1266.86,1335.86,1363.07,221.929,209.929,213,302.643,288.071,292.5,207.5,213.143,225.429,,
2591.6,1904.79,1928.71,1914.21,1951.14,1973,1539.5,1849.64,1771,1838.71,1165.43,1107.21,1902.86,925.143,886.071,880.214,1288.36,1320.93,1349.36,215.143,208.5,213.786,306.071,287.714,283.286,203.857,214.643,225.143,,
2592.97,1903,1931.21,1918.79,1944.43,1968.07,1539.36,1833.57,1762.29,1837.86,1165.93,1119.5,1896.21,937.071,884.857,882.214,1286.64,1336.79,1360.29,212.5,211.071,212.571,306.786,294.786,289.071,204.857,214.357,230.929,,
2594.33,1917.64,1930.86,1914.71,1940.71,1967,1543.71,1844.14,1759,1853.5,1172.64,1117.43,1901,941.214,882.071,879,1284.86,1334.71,1355.93,216.929,213.143,212.571,303.429,290.357,288.286,206.571,218.857,224.071,,
2595.7,1912.21,1915.57,1906.21,1947.14,1983.07,1542.93,1838.64,1753.21,1840.36,1163.21,1119.07,1892.36,931.143,880.071,876.571,1291.64,1343.71,1358.93,215.929,213.786,216.5,305.071,287.286,282.857,202.786,217.571,224,,
2597.07,1917.79,1926.86,1921.43,1944.14,1976.71,1540.86,1845.79,1783.79,1829.14,1166.14,1117.21,1909.14,941.786,884,887.429,1295.07,1338.43,1366.5,216.857,213.5,215.429,303.714,288.929,292.786,207.286,218.286,230.5,,
2598.43,1911.43,1923.36,1920.71,1941,1978.29,1550,1844.57,1774.93,1841.64,1169.57,1120.64,1893.86,932.286,871.071,884.643,1293.21,1334.14,1362,219.857,214.571,217.786,299.071,292.857,287.071,207.571,218.714,226.071,,
2599.8,1915.36,1938.14,1915.79,1946.71,1976.79,1544.21,1839.36,1758.43,1847.5,1171.57,1120.14,1898.93,940.929,879.286,892.571,1291.43,1335.79,1359.21,215.643,214.643,215.5,303.429,295.143,285.5,210.786,219.214,232.571,,
2601.17,1896.29,1934.5,1916.07,1954.14,1967.36,1546.36,1855.5,1774,1849.14,1167.43,1109.93,1901.43,938.571,881.143,886.571,1294.21,1344.07,1355.21,219.5,215.071,217.5,301.857,284.357,288.857,204.214,213.5,228.071,,
2602.53,1917.43,1940.14,1930.5,1952.29,1986.79,1555.21,1842.21,1774.21,1846.71,1169.71,1117.29,1915.43,939,876.143,880.571,1287.29,1328.79,1352.43,217.286,216.714,212.214,301.5,292.214,289.929,206.786,217.429,229.357,,
2603.9,1935.14,1937.79,1944.21,1961.21,1999.36,1555,1850.21,1774.93,1854.36,1172.64,1127.07,1911.86,943.286,884.857,880.571,1283.64,1347.86,1358.07,215.429,214.714,218.429,301.071,286.571,292.214,207,218.571,226,,
2605.26,1913.86,1929.07,1911.79,1958.5,1992.93,1556.21,1859.57,1779.14,1849.36,1166.14,1126,1908.14,936.929,883.5,886.643,1289.07,1338.86,1356.21,213.929,213.357,214.571,304.429,294.714,292.143,207.071,212.786,229.786,,
2606.63,1930.57,1935.5,1932.79,1960.07,1992.57,1541.71,1855.71,1757.57,1848.36,1168.21,1117.43,1909.36,945.5,879.286,889.714,1287.29,1348.79,1364.71,217.5,210.786,209.286,306.357,295.143,290.429,208,213.286,229.786,,
2607.99,1924.29,1949.79,1899.64,1958.57,1983.57,1553.43,1864.21,1779.57,1849.93,1176.07,1121.5,1915.79,943.857,883.143,892.357,1299.79,1329.21,1366.57,217.286,212.286,217.857,301.786,290.643,291.929,203.143,217,230.5,,
2609.36,1909.57,1948.79,1915.21,1961.36,1997.07,1549.43,1859.79,1780.36,1839.36,1176.43,1119.36,1909.79,941.143,885.643,889.071,1294.36,1342.5,1360.21,219.357,209.857,214.429,298.714,296.429,291.571,208.786,214.929,227.429,,
2610.72,1923.79,1937.43,1920.57,1952.43,1989.29,1552.79,1859.21,1771.64,1853.43,1171.71,1123.36,1911.43,931.286,883.714,900.714,1288.86,1345.93,1376.36,218.429,213.286,214.357,306.5,287.429,291.571,211.714,218.786,223.857,,
2612.09,1924.5,1939.29,1941.43,1954.21,1987.14,1550.21,1851.71,1766.86,1848.93,1170.93,1128.71,1920.5,939.714,896.429,885.071,1304.07,1335.79,1367.79,215.929,210.071,215.214,302.286,295.143,292.5,206.929,220.143,231.5,,
2613.45,1928.86,1946.64,1927.07,1964.43,1994.14,1558.21,1852.86,1774.07,1865.64,1181.93,1131.07,1912.43,949.643,881.143,897.357,1291.14,1342.43,1373.5,215.786,216,215.857,308.286,295.071,290.643,206.429,216.643,231.786,,
2614.81,1937.21,1932.71,1922.36,1960.43,1988.57,1552.29,1859.5,1764.36,1850.21,1172.5,1140.64,1922.21,950.571,888.429,881.929,1300,1348.36,1363.36,221.929,214.857,219.786,305.143,298.286,283.071,209.786,214.429,226.714,,
2616.18,1916.5,1953.79,1924.93,1950.86,1986,1554.5,1863.64,1783.57,1844.14,1184.64,1123.79,1921,947.071,885.214,901.214,1303,1354,1358.86,218.714,213.571,214.071,299.357,295.286,286.429,207,216.929,227,,
2617.54,1929.14,1944.57,1940,1970.57,1991.14,1555.07,1844,1782.79,1857.36,1165.14,1129.43,1905.21,946.143,893.357,886.714,1305.14,1362.14,1381.64,218.357,218.786,219.071,308.643,295.214,289.5,202.214,220.429,228.143,,
2618.9,1919.64,1948.93,1924.64,1967.86,1997.21,1554.43,1857.14,1787.14,1860.29,1170.57,1127.14,1924.79,947.786,895.571,892.286,1299.71,1354,1370.36,218.286,214.357,213.357,311.357,293.643,292.5,210.429,220.071,228.357,,
2620.27,1927.57,1948,1933.36,1972.07,1995.43,1563.29,1866,1791.21,1856.86,1184.93,1142.71,1905.36,948.143,889.214,891.929,1309.14,1358.43,1360,219.643,213.429,216.786,306.643,291.929,290.643,209.929,219.786,228.5,,
2621.63,1938.36,1955,1932.71,1962.5,1996.14,1566.29,1873.21,1784.64,1858.79,1169.86,1131.57,1918.79,946.786,893,891.5,1296.93,1357.21,1363.93,221.429,211.929,212.214,303.857,290.571,292.429,208,214.643,229.357,,
2622.99,1942.64,1932.36,1927.21,1980.29,1986.43,1565.64,1862.5,1795.71,1860,1184.29,1136,1907.86,941.786,891.643,891.071,1299.43,1347.57,1367.79,219.357,217.286,220.714,307.286,291.357,284.643,204,222.429,227.643,,
2624.35,1923.71,1953.5,1932.36,1969.07,2005,1557.29,1868.29,1794.21,1856.86,1176.57,1136.86,1925.07,946,891.5,904,1302.71,1341.79,1382.64,221.071,216.286,217.143,306.143,288.643,287.429,205.929,220.857,227.786,,
2625.72,1926.86,1956,1940.64,1962,1984.43,1577.79,1867.14,1775.29,1855.64,1184.64,1124.43,1924.5,959.429,897.929,897.929,1298.14,1350.79,1379.43,219.714,210.857,214.929,308,291.714,292.143,205.786,215,231.143,,
2627.08,1939.43,1958.29,1943.14,1974.86,2001.71,1568.64,1864.21,1774.79,1858.57,1191.86,1137.79,1923.93,950.643,889,904.357,1299.43,1346.64,1387.93,217.714,206.143,213.5,309.643,296.643,287.571,212.571,217.929,227.5,,
2628.44,1938.79,1952.21,1937.29,1972.57,2000.29,1564.36,1866.43,1765.93,1858.79,1186.71,1144.79,1930,950.714,891.643,908.714,1305,1350.21,1374.64,217.286,211.714,214,310.071,296.643,285.929,208.929,218.071,227.929,,
2629.8,1935.14,1945.43,1933.36,1966,2001.21,1572.86,1873,1788.29,1868.64,1198.43,1153.36,1927.07,960.357,902.071,903.071,1311.14,1357.21,1381.43,220.214,217.5,222.714,306.714,298.929,294.929,211.786,222.5,233.143,,
2631.16,1949.36,1959,1936.14,1965.64,1998.57,1579,1858.29,1780.64,1851.07,1192.43,1144.07,1938.64,952.286,891.5,902.929,1323.79,1361.57,1381.43,216.643,216.143,221.929,311.214,300.714,292.214,207.786,219.714,224.429,,
2632.52,1935.64,1939.14,1937.29,1961.71,1986.36,1553.21,1878.21,1785.57,1864.79,1193.21,1143.14,1937.21,960.857,894.357,897.714,1306.57,1371.86,1392.29,219.429,213.786,214.643,309.571,295.071,297.143,206.286,218.143,230.357,,
2633.88,1929.79,1948.5,1943.43,1979.93,1992.93,1555.07,1858.36,1786.43,1858.07,1190.36,1132.43,1925.14,957.143,894.143,897,1327.43,1370.29,1392.14,223.857,214.857,220.571,308.214,295.857,297.357,211.571,217.857,230.643,,
2635.24,1941.71,1932.86,1947.86,1985.36,1982,1566.93,1874.64,1782.79,1845.86,1191.29,1150.36,1939.5,958.214,896.214,903.214,1306.79,1365,1379.5,219.643,213.857,219.071,311.357,294.5,295.357,206.5,220,231.429,,
2636.6,1938.93,1944.07,1946.29,1985.5,2008,1570.43,1874.14,1788.14,1868.79,1198.79,1137,1936.43,946.143,911.571,903.357,1301.57,1360.5,1389.86,221.571,212.929,222.714,309.429,301.286,289,211.929,222.5,230.429,,
2637.96,1938.07,1946.14,1927.79,1979.64,2006.07,1567.5,1866.86,1791,1858.43,1196.36,1145.36,1926.5,961.143,908.643,909,1305.21,1369.64,1390.36,225.714,215.214,213.571,311,299.429,293.357,208.929,221.929,229.143,,
2639.32,1938.29,1952.79,1945.64,1992.64,2006.21,1569.21,1880.64,1792.14,1862,1198,1148.86,1942.64,962.714,911,915.286,1321.71,1366.86,1404,222.357,218.143,219.571,310.643,296.143,293.286,208.929,221.143,231.857,,
2640.68,1935.64,1969.71,1933.93,1965.79,2003.29,1575.29,1868.71,1807.43,1883.36,1190.43,1151.5,1919.86,963,903,900.5,1321.14,1373.86,1391,220.643,214.643,219.786,304.714,295.643,299.5,210.571,219.857,232.143,,
2642.04,1944.86,1965.14,1940.36,1997.64,2012.79,1582.93,1864.79,1793.79,1875.64,1202.43,1151.79,1939.14,971.643,911.429,915.143,1332.29,1369.43,1388.36,224.857,213.143,219.429,305.5,301,295.786,216.643,220.571,228.5,,
2643.4,1960.57,1965.93,1935.57,1981.79,2002.43,1572.07,1884.57,1811.29,1875.29,1192.79,1158.07,1929.5,970.357,909.786,906.357,1298.29,1371.64,1404,225.786,215.643,221.071,308.714,297.5,294.857,212.429,225,229.5,,
2644.76,1943.29,1954.07,1943.5,1977.43,2006.14,1575.86,1881.43,1796.43,1867.36,1194.29,1153.14,1937.14,965.786,906.786,917.786,1335.79,1376.07,1400.57,218.571,213.357,219,305.714,300.286,296.214,206.571,219.214,231.429,,
2646.12,1961.64,1977.29,1954.71,1987.29,2012.43,1573.43,1865.93,1798.71,1868.21,1206.71,1153.86,1935.29,966.357,911.143,910.714,1323.21,1372.21,1404.57,224.571,217.071,217.143,306.643,301.286,295.214,213.214,221,232.5,,
2647.47,1955.64,1954.36,1944.86,1983.29,2021.29,1582.29,1885.29,1797.07,1879.5,1212.57,1150.29,1948.43,968.286,912.857,922.571,1338.64,1357.5,1414.64,224.214,211.929,216,310.071,297.429,301.929,210.5,221.357,232.214,,
2648.83,1952.93,1956.21,1945.29,1986.79,2022.07,1579.57,1889.57,1808.07,1864.86,1203.07,1157.93,1933.71,976.286,916.857,912.929,1332.71,1381.79,1409.14,221.429,216.571,223.714,306.857,300.071,296.357,210,222,235.143,,
2650.19,1954.57,1962,1950.14,1982.64,2015.29,1575.5,1876.21,1812.86,1864.43,1211.43,1164.21,1937.86,959.071,918.929,924.929,1349.21,1386.93,1407.64,223.429,219.071,219.071,311.214,296.571,290.857,207.143,225.071,230.429,,
2651.55,1947.86,1949.29,1954.07,1992.21,2019.71,1583.07,1872.36,1799.71,1875.71,1216.29,1164.14,1936.36,966.571,906.071,929.286,1327.5,1383.79,1407.79,221.357,220.286,217.214,310.571,299.143,296.857,211.714,224.214,230.643,,
2652.9,1957.14,1958.71,1967.93,1990.5,2011.5,1576.71,1879.5,1791.14,1875.29,1219.21,1173.36,1962.07,981.857,919.143,924,1344,1388.79,1415.21,223.357,218.5,220.357,316.786,300.857,296.929,210.929,224.786,230,,
2654.26,1946.07,1960.36,1959.36,1994.93,2019.07,1576.64,1883,1794.07,1875.29,1214.07,1158.07,1956.64,975.714,917.643,932.786,1344.36,1395.07,1409.21,223.286,220.071,216.857,312.786,302.643,300.429,210.786,224.214,235.357,,
2655.62,1961.79,1965.57,1952.36,1994.86,2027.36,1595.71,1884.79,1815.14,1876.5,1211.14,1156.5,1955.29,980.929,923.071,915.071,1341.86,1380.5,1419.93,223.143,215.929,222.643,311.786,302.571,300.786,210.643,226.286,233.643,,
2656.97,1947.93,1983.93,1941.57,1987.43,2013.71,1587.79,1885.71,1800.07,1867.57,1222.43,1172.86,1951,977.357,910.5,929.071,1345.86,1387.43,1410.14,223.571,215.286,223.286,311.643,301.286,293.857,213.5,223.071,238.286,,
2658.33,1955.21,1965.64,1946,1980.93,2027.71,1588.07,1892,1813,1887.86,1217.86,1168.64,1944.71,970.357,909.429,936.5,1336.79,1375.57,1405.07,226.429,219.929,224.5,313.357,296.714,296.786,213.143,223,233.929,,
2659.69,1948.07,1968.29,1949.64,2000.57,2031.64,1597.57,1883.07,1804.5,1877.43,1209.07,1171.57,1951.29,979.429,919.286,926.857,1346.57,1391,1408,222.357,221,224.286,313.429,297.929,299.214,219.429,224.214,230.571,,
2661.04,1966.93,1970.21,1941.14,2003.64,2031,1605.43,1893.14,1807.57,1878.79,1215.29,1172,1959.79,976.643,926.071,921.429,1335.14,1387.07,1421.36,221,220,218.571,318,306.357,295.143,215.071,222.214,238.929,,
2662.4,1957.07,1978.43,1972,1995.79,2022.79,1593.21,1891.71,1798.14,1884.36,1218.93,1158,1952.93,987.571,931.071,935.214,1339.29,1393.21,1421.64,219.286,213,218.714,317.929,299,299.857,216.5,221.214,232.857,,
2663.75,1956.36,1977.14,1942.79,1995.29,2016.21,1598.5,1903.36,1804.07,1890,1212.79,1167.29,1947.07,982.143,924.143,915.5,1342.43,1387.14,1412.79,223.286,215.5,221.286,316.786,303.214,298.143,216.857,221.5,233.429,,
2665.11,1966.14,1985.21,1955.71,2004.07,2029.36,1588.29,1889.14,1804.36,1892.71,1227.36,1159,1951.14,981.857,921.571,939.714,1341,1391.93,1419.71,225.786,214.5,216.786,316.143,299.714,302.571,212.143,221.643,233.714,,
2666.46,1972,1959.29,1959.5,1987.5,2028.64,1595.86,1891.43,1807.21,1886.79,1223.14,1164.29,1945.07,981.643,924,923.214,1338.79,1391.14,1414.21,226.786,222.071,220.929,316.571,300,304.143,214.857,223,236.5,,
2667.81,1955.86,1979.36,1945.21,1989.64,2030.79,1588.57,1887.71,1792.36,1886.21,1216.71,1156.5,1963.64,974.357,930.357,924.643,1335.5,1378.57,1429.86,223.5,219.929,222.429,317.571,299.786,305.786,211.286,222.214,230.571,,
2669.17,1949.93,1983.5,1940.71,1986.79,2030.93,1585.79,1884.14,1807.21,1875.36,1203.36,1149.14,1949.5,980.357,912.429,925.643,1336,1397.36,1429,225.857,217.857,219.214,319,302.429,301.571,213.143,221.5,235.143,,
2670.52,1957.93,1969.93,1935.79,1986.21,2044.71,1576.14,1886.07,1803.43,1887.29,1211.14,1160.86,1952.5,976.786,916.5,920.571,1335.29,1388.14,1407.29,226.143,221.429,221.714,312.929,300.786,300.857,212.429,221.143,237.5,,
2671.88,1958.71,1965.29,1955.93,1992.07,2025.29,1585.93,1877.5,1802,1871.79,1212.57,1159.07,1965.14,979.357,916.214,923.643,1347.57,1375.64,1418.64,224.214,218.714,220.714,317.929,302.643,295.143,211.143,224.929,232.643,,
2673.23,1964.86,1964.36,1973.43,1996.14,2014.36,1587.36,1900.14,1808.21,1877.36,1209.29,1138.93,1949.79,980.786,908.286,918,1341.64,1391.21,1413,224.357,218.357,218.714,311.429,304.143,301.5,211.071,226.214,233.714,,
2674.58,1961.93,1969.29,1959.86,1992.29,2017.43,1595.14,1883.14,1810.5,1880.64,1207.64,1167.07,1939.57,971.286,916,919,1337.93,1387.29,1387.29,222.857,218.857,225.214,314.786,300.143,298.5,218.643,220.429,235,,
2675.94,1972.71,1971.07,1940.79,1981.93,2015.64,1580.36,1888.21,1803.5,1881.64,1211.36,1147.5,1950.21,973.571,912,914.5,1345.57,1389.57,1407.5,225.357,218.429,222.5,314.143,301.071,299.5,214.429,225,229.786,,
2677.29,1948.07,1972.71,1957.64,1997.43,2034.93,1584.93,1879.14,1815.07,1884.57,1210.57,1161.86,1939,962.286,911.5,926.929,1325.21,1394.07,1407.5,222.286,218.357,219.429,314.857,300.643,300.143,211.571,222.714,241.071,,
2678.64,1964.43,1970,1961,1988.93,2020.43,1592.07,1884.79,1811.5,1887.93,1208.93,1147,1969.64,968.714,911.5,912.786,1314.93,1372,1390.93,224,219.071,217.071,314,299.5,295.143,213.714,226.429,234.286,,
2679.99,1955.57,1970.21,1963.79,1988.64,2025.21,1583.5,1899.79,1811.64,1873.79,1207.64,1156.14,1939.5,975.143,904.071,918,1328.36,1386.14,1394.93,221.071,215.714,218.714,315.071,305.214,298,213.143,222.929,232.929,,
2681.35,1951.43,1974.86,1947.21,1988.29,2023.64,1574.71,1892.21,1810.43,1890.21,1197.57,1151.29,1941.29,970.786,903.572,908.429,1314.43,1377.43,1389.5,221.357,214.857,218.643,309.714,298.643,294.643,204.429,220.214,235.071,,
2682.7,1953.86,1965.43,1957.29,1990.14,2011.29,1585,1883.5,1805.79,1878,1184.57,1155.5,1951.57,967.786,904.786,908.286,1330.93,1353.86,1397,218.857,213.714,218.714,307.357,297.786,291.071,212.143,220.929,236.286,,
2684.05,1961.36,1968.07,1955.29,1985.71,2025.64,1585.29,1883.21,1808.21,1882.29,1200.36,1157.29,1940.93,976.214,907.214,908.571,1331.71,1378.07,1392.86,223.286,215.143,219,312.857,302.929,299.571,211.5,216.286,235.929,,
2685.4,1955.14,1973.21,1955.71,1997.21,2019.93,1591,1898.57,1809,1890.14,1214,1155.64,1935,965.571,912.714,910.571,1316.71,1365.21,1388.93,220.071,220.357,217.286,314.357,304.643,299.857,213.643,220.071,235.286,,
2686.75,1950.93,1964.79,1948.86,1991.43,2025.36,1580.79,1884.29,1807.71,1863.79,1200.07,1163.64,1958.86,965.643,918.786,921.071,1332.93,1369.21,1387.71,225.929,219.643,219.143,314.929,305.214,292.857,207.357,225.214,231.857,,
2688.1,1956.36,1949.43,1957.86,1997.71,2014.79,1573.57,1884.93,1801.5,1888.71,1196.93,1151.71,1959.71,968.429,916.786,922.643,1321.57,1376,1388.64,225.143,217.429,220.786,312.357,304,299.786,212.429,224.5,235.643,,
2689.45,1946.64,1962.79,1949,1979.93,2021.29,1578.14,1879.21,1794.29,1873.43,1196.86,1149.43,1923.07,964,906.786,908,1324,1372.86,1393.71,221.643,220.786,222.429,311.429,300.571,304.857,213.214,225,234.429,,
2690.8,1964.43,1968.79,1952.93,1993.79,2025.71,1576.36,1874.86,1805.43,1876.79,1193.93,1147.14,1945.79,958.786,917.5,912.928,1329.29,1383.36,1418.07,221.286,219.214,217.786,312.714,303.571,298.357,211.929,226.143,234.357,,
2692.15,1956,1963.93,1949.07,2001.36,2019.5,1575.36,1880.29,1819.86,1870.93,1196.64,1147,1949.86,965,905.857,913.714,1322.71,1367.93,1389.29,228.571,218.429,218,312.714,297.071,297.571,213.429,220.786,237.214,,
2693.5,1966.21,1965.21,1965.36,2002.71,2039.79,1584.43,1879.93,1803.5,1883.43,1204.71,1139.71,1957.64,965.571,912.428,909.571,1331,1368.36,1389.36,224.5,220.357,218.786,316.857,301.5,296.214,212.143,223.571,231.214,,
2694.85,1968.86,1976.71,1939.86,2008.43,2036.43,1582.43,1903.57,1814.29,1880.14,1193.14,1149.71,1956.71,979.571,902.857,906.857,1313.5,1374.43,1388.79,220.143,217.571,222.643,312.857,300.571,301.071,216.857,223.929,237.786,,
2696.2,1967.93,1965.5,1970.43,1998.43,2043.57,1593.79,1885.07,1824.14,1884.29,1198.21,1147.79,1949.29,976.429,903.357,903.929,1311.14,1360.93,1384.64,223.143,222.143,214.143,311.071,299.786,298.5,209.929,226.143,233.5,,
2697.55,1963.86,1974.64,1963.43,1993.71,2029.64,1591.57,1880.57,1823.21,1895.86,1196.71,1154,1937.86,976.286,909.143,900.5,1309.36,1361,1397.07,225.643,217.214,219.929,310.429,304,297.857,213.071,222,234.071,,
2698.9,1969.86,1981.93,1965.93,2000.36,2028.79,1587.64,1895.43,1813.5,1883.93,1193.93,1145.64,1949.71,979.143,903.643,913.071,1325,1377.71,1400.64,222.857,215.643,224.071,308.214,298.714,301.143,214.429,220.714,238.143,,
